eruptionID,waiting_min,dur,labels
75368,69.0,3.18,1
75369,52.0,1.48,0
75370,69.0,4.03,1
75371,60.0,2.04,0
75372,85.0,4.29,1
75373,48.0,1.5,0
75374,84.0,3.45,1
75385,47.0,2.31,0
75386,75.0,3.48,1
75389,54.0,2.07,0
75390,70.0,3.43,1
75391,75.0,4.3,1
75403,75.0,4.0,1
75404,67.0,3.36,1
75405,66.0,3.41,1
75406,78.0,3.25,1
75407,71.0,4.37,1
75408,70.0,4.11,1
75409,47.0,3.39,1
75420,70.0,3.4,1
75423,75.0,3.45,1
75424,71.0,4.15,1
75425,61.0,2.03,0
75426,70.0,4.33,1
75435,65.0,2.45,0
75436,77.0,4.3,1
75437,45.0,2.08,0
75439,70.0,3.3,1
75440,58.0,1.5,0
75441,76.0,3.41,1
75442,56.0,2.05,0
75443,79.0,4.3,1
75454,70.0,3.31,1
75455,65.0,3.44,1
75456,79.0,3.52,1
75457,73.0,3.27,1
75458,59.0,1.51,0
75459,23.0,4.34,1
75461,47.0,2.03,0
75460,73.0,4.15,1
75474,82.0,4.32,1
75475,67.0,4.05,1
75476,69.0,3.37,1
75477,64.0,3.07,1
75478,76.0,4.1,1
75479,80.0,3.4,1
75480,79.0,4.1,1
75492,75.0,3.48,1
75494,82.0,4.09,1
75495,48.0,2.41,0
75496,82.0,4.4,1
75497,49.0,2.16,0
75498,88.0,4.41,1
75499,48.0,2.0,0
75513,68.0,3.3,1
75514,49.0,2.2,0
75515,76.0,4.3,1
75516,67.0,3.59,1
75517,74.0,4.32,1
75518,73.0,4.15,1
75519,69.0,4.15,1
75520,81.0,3.3,1
75526,83.0,3.0,1
75529,50.0,2.0,0
75530,82.0,3.45,1
75533,109.0,1.56,1
75538,77.0,4.14,1
75540,79.0,4.15,1
75543,46.0,1.3,0
75544,74.0,3.45,1
75545,46.0,2.05,0
75546,84.0,3.55,1
75559,64.0,3.3,1
75560,76.0,4.0,1
75561,73.0,4.0,1
75562,71.0,3.45,1
75563,58.0,2.19,0
75580,78.0,4.25,1
75581,74.0,3.15,1
75584,74.0,4.2,1
75585,83.0,4.05,1
75586,68.0,3.35,1
75599,68.0,4.05,1
75600,70.0,4.3,1
75601,75.0,4.23,1
75602,79.0,3.41,1
75603,92.0,4.09,1
75604,64.0,4.18,1
75605,66.0,3.26,1
75617,47.0,2.0,0
75619,58.0,2.16,0
75620,83.0,4.4,1
75621,72.0,3.37,1
75630,82.0,3.33,1
75631,61.0,4.21,1
75632,87.0,4.0,1
75633,67.0,3.49,1
75634,78.0,4.31,1
75636,79.0,3.4,1
75637,45.0,2.09,0
75650,75.0,4.3,1
75652,80.0,4.14,1
75653,68.0,3.3,1
75654,77.0,3.35,1
75655,82.0,4.43,1
75656,83.0,4.05,1
75666,78.0,4.1,1
75667,74.0,3.45,1
75669,85.0,4.03,1
75670,54.0,2.0,0
75671,73.0,3.45,1
75678,81.0,3.15,1
75679,68.0,3.3,1
75680,69.0,3.45,1
75682,55.0,2.3,0
75690,68.0,4.12,1
75694,45.0,1.54,0
75695,82.0,4.43,1
75696,46.0,2.15,0
75697,75.0,3.5,1
75705,74.0,4.0,1
75708,78.0,4.19,1
75709,73.0,3.38,1
75720,69.0,4.3,1
75722,50.0,2.01,0
75724,68.0,4.15,1
75734,71.0,3.26,1
75736,64.0,4.0,1
75737,79.0,3.44,1
75738,52.0,2.0,0
75740,71.0,3.11,1
75748,65.0,4.15,1
75749,79.0,4.05,1
75750,65.0,3.41,1
75753,71.0,3.57,1
75754,74.0,3.36,1
75790,47.0,1.51,0
75791,82.0,4.29,1
75793,84.0,3.46,1
75795,80.0,3.42,1
75796,49.0,2.49,0
75797,74.0,4.05,1
75798,82.0,3.4,1
75809,64.0,3.57,1
75810,78.0,4.12,1
75811,65.0,3.34,1
75812,79.0,3.54,1
75813,52.0,2.34,0
75817,72.0,4.22,1
75818,57.0,1.48,0
75819,77.0,4.3,1
75820,41.0,2.12,0
75821,76.0,4.48,1
75822,68.0,3.01,1
75829,60.0,3.25,1
75831,75.0,4.02,1
75833,86.0,4.05,1
75834,74.0,4.24,1
75842,55.0,1.4,0
75843,73.0,4.3,1
75844,57.0,2.35,0
75845,74.0,3.45,1
75846,74.0,3.58,1
75853,67.0,3.3,1
75854,83.0,3.5,1
75855,80.0,4.28,1
75856,64.0,4.25,1
75864,75.0,4.25,1
75865,66.0,4.09,1
75866,82.0,4.34,1
75867,78.0,3.56,1
75875,82.0,4.37,1
75876,68.0,3.45,1
75877,69.0,4.1,1
75878,78.0,4.52,1
75879,71.0,4.21,1
75889,54.0,1.54,0
75890,87.0,4.33,1
75891,48.0,2.07,0
75892,73.0,4.47,1
75893,71.0,4.11,1
75896,77.0,3.46,1
75897,71.0,3.35,1
75898,48.0,2.32,0
75899,78.0,4.27,1
75900,64.0,3.52,1
75901,72.0,4.3,1
66335,70.0,4.06,1
66339,81.0,3.34,1
66340,69.0,4.19,1
66341,47.0,2.07,0
66342,74.0,4.35,1
66355,65.0,3.3,1
66359,93.0,4.2,1
66360,77.0,4.01,1
66361,50.0,2.09,0
66362,85.0,4.41,1
66363,74.0,4.0,1
66368,68.0,3.33,1
66369,71.0,3.39,1
66371,79.0,3.46,1
66372,64.0,4.04,1
66378,60.0,3.55,1
66379,86.0,4.22,1
66380,41.0,1.57,0
66381,88.0,4.01,1
66382,54.0,2.21,0
66392,70.0,4.06,1
66393,55.0,1.58,0
66394,74.0,4.15,1
66395,69.0,4.09,1
66396,71.0,3.58,1
66397,75.0,3.54,1
66398,63.0,4.13,1
66411,72.0,3.28,1
66412,71.0,3.27,1
66413,71.0,4.2,1
66414,77.0,3.51,1
66415,63.0,3.29,1
66416,75.0,3.26,1
66418,68.0,4.44,1
66431,76.0,4.19,1
66432,68.0,3.38,1
66433,73.0,4.07,1
66434,82.0,3.52,1
66440,72.0,4.06,1
66441,40.0,2.14,0
66442,87.0,5.06,1
66444,61.0,2.06,0
66445,81.0,4.09,1
66446,60.0,2.11,0
66449,70.0,4.12,1
66450,47.0,1.59,0
66452,70.0,2.3,0
66453,66.0,4.06,1
66454,77.0,4.1,1
66455,73.0,4.2,1
66456,50.0,1.49,0
66464,66.0,4.11,1
66465,58.0,1.52,0
66466,69.0,4.13,1
66468,75.0,4.14,1
66470,68.0,4.06,1
66471,75.0,3.35,1
66482,74.0,3.21,1
66483,72.0,4.09,1
66484,69.0,4.25,1
66485,72.0,4.1,1
66486,74.0,4.05,1
66492,48.0,1.59,0
66494,46.0,1.52,0
66496,56.0,2.4,0
66498,80.0,3.56,1
66506,79.0,3.26,1
66507,68.0,4.19,1
66508,67.0,3.35,1
66509,84.0,4.29,1
66510,71.0,4.14,1
66518,53.0,2.06,0
66519,73.0,4.37,1
66520,68.0,3.3,1
66521,76.0,3.53,1
66522,74.0,3.34,1
66525,71.0,4.07,1
66527,68.0,3.35,1
66528,80.0,4.12,1
66529,63.0,3.58,1
66530,77.0,4.23,1
66531,57.0,2.19,0
66534,73.0,4.4,1
66535,73.0,3.26,1
66536,67.0,4.05,1
66538,75.0,3.36,1
66539,69.0,4.24,1
66540,66.0,4.03,1
66545,46.0,1.55,0
66546,87.0,4.24,1
66548,86.0,3.46,1
66549,55.0,2.15,0
66550,83.0,4.05,1
66565,72.0,4.17,1
66566,48.0,1.52,0
66567,74.0,4.23,1
66568,74.0,3.19,1
66570,73.0,3.53,1
66571,67.0,3.58,1
66572,69.0,3.56,1
66583,46.0,2.29,0
66584,83.0,4.19,1
66585,70.0,3.52,1
66586,70.0,3.35,1
66587,74.0,3.29,1
66588,92.0,4.07,1
66589,59.0,3.53,1
66595,66.0,3.46,1
66596,71.0,2.58,1
66597,70.0,3.5,1
66600,72.0,3.39,1
66605,78.0,4.13,1
66606,44.0,2.1,0
66608,76.0,3.25,1
66609,69.0,3.54,1
66615,73.0,4.31,1
66620,50.0,1.45,0
66625,76.0,4.19,1
66628,62.0,3.2,1
66629,59.0,1.55,0
66631,68.0,4.4,1
66638,69.0,3.56,1
66639,72.0,4.13,1
66640,80.0,3.58,1
66641,78.0,3.45,1
66646,76.0,3.56,1
66647,80.0,4.09,1
66650,67.0,3.42,1
66651,50.0,2.03,0
66656,64.0,3.2,1
66657,75.0,4.01,1
66658,83.0,3.59,1
66659,79.0,4.09,1
66660,69.0,3.39,1
66661,89.0,4.22,1
66667,78.0,3.45,1
66668,68.0,3.32,1
66670,78.0,3.55,1
66671,61.0,1.4,0
66675,74.0,4.29,1
66676,55.0,2.06,0
66677,81.0,3.56,1
66678,77.0,4.27,1
66679,70.0,3.54,1
66680,47.0,1.45,0
66683,76.0,4.19,1
66684,51.0,1.44,0
66694,71.0,3.42,1
66696,77.0,4.1,1
66698,55.0,2.17,0
66699,72.0,4.43,1
66701,68.0,3.53,1
66702,48.0,2.09,0
66703,73.0,4.47,1
66710,72.0,4.21,1
66711,81.0,3.54,1
66712,79.0,4.1,1
66713,81.0,4.13,1
66714,61.0,3.03,1
66715,74.0,4.01,1
66716,70.0,4.2,1
66717,75.0,4.32,1
66722,76.0,4.28,1
66723,69.0,3.41,1
66724,69.0,3.35,1
66725,69.0,3.35,1
66727,79.0,3.55,1
66728,56.0,3.28,1
66729,75.0,3.57,1
66740,83.0,3.46,1
66742,73.0,3.37,1
66744,60.0,2.03,0
66745,74.0,4.35,1
66746,46.0,2.01,0
66747,87.0,4.09,1
66748,42.0,2.05,0
66749,84.0,4.43,1
66750,56.0,1.55,0
66758,48.0,1.51,0
66761,75.0,4.14,1
66762,75.0,3.57,1
66763,71.0,4.09,1
66764,70.0,4.17,1
66765,78.0,4.14,1
66766,82.0,4.09,1
66767,61.0,4.06,1
66775,74.0,3.37,1
66776,80.0,3.31,1
66777,77.0,3.29,1
66778,74.0,4.11,1
66779,70.0,4.01,1
66780,69.0,3.54,1
66781,67.0,3.36,1
66787,70.0,4.17,1
66788,73.0,3.44,1
66789,72.0,3.14,1
66790,61.0,2.42,0
66791,76.0,4.38,1
66792,51.0,1.52,0
66794,47.0,2.18,0
66795,73.0,4.39,1
66796,74.0,4.05,1
66808,50.0,2.04,0
66809,71.0,4.39,1
66811,75.0,3.53,1
66812,71.0,3.56,1
66813,64.0,3.45,1
66814,79.0,4.01,1
66815,61.0,3.17,1
66816,77.0,3.28,1
66817,70.0,3.59,1
66818,50.0,2.13,0
66850,71.0,3.41,1
66851,71.0,3.5,1
66852,70.0,4.03,1
66853,48.0,2.09,0
66854,78.0,4.1,1
66855,63.0,3.22,1
66856,64.0,3.46,1
66864,70.0,4.19,1
66865,50.0,1.31,0
66866,77.0,4.23,1
66867,79.0,3.52,1
66868,43.0,2.05,0
66869,86.0,4.11,1
66870,54.0,2.24,0
66871,71.0,4.28,1
66877,74.0,4.04,1
66878,56.0,2.1,0
66879,67.0,4.22,1
66880,73.0,4.05,1
66881,67.0,3.51,1
66882,61.0,2.52,0
66883,82.0,4.31,1
66890,70.0,4.02,1
66891,69.0,3.32,1
66893,68.0,4.1,1
66894,62.0,2.29,0
66895,85.0,4.26,1
66896,73.0,3.51,1
66899,70.0,3.41,1
66908,71.0,4.04,1
66909,76.0,4.09,1
66910,76.0,4.15,1
66911,74.0,3.39,1
66912,83.0,4.14,1
66918,67.0,3.37,1
66920,74.0,3.48,1
66922,80.0,3.47,1
66923,67.0,3.5,1
66924,70.0,4.09,1
66925,54.0,2.36,0
66926,74.0,4.13,1
66931,73.0,3.15,1
66932,71.0,3.57,1
66933,71.0,3.51,1
66934,71.0,3.41,1
66935,67.0,2.25,0
66937,63.0,3.55,1
66943,74.0,4.05,1
66949,75.0,3.57,1
66950,69.0,3.48,1
66951,57.0,1.56,0
66952,79.0,4.25,1
66955,75.0,3.19,1
66956,72.0,4.48,1
66957,48.0,2.11,0
66959,65.0,3.32,1
66960,80.0,4.01,1
66961,76.0,4.05,1
66962,75.0,4.03,1
66963,52.0,2.02,0
66964,88.0,4.25,1
66969,68.0,3.58,1
66971,65.0,3.45,1
66972,71.0,4.08,1
66973,69.0,4.07,1
66974,65.0,3.35,1
66975,69.0,3.4,1
66977,72.0,4.06,1
66985,67.0,3.15,1
66986,48.0,2.4,0
66987,75.0,4.0,1
66988,77.0,3.2,1
66989,70.0,3.36,1
66990,78.0,4.1,1
66991,56.0,1.48,0
66992,89.0,4.06,1
66993,63.0,3.51,1
67008,71.0,4.3,1
67009,62.0,1.47,0
67010,83.0,4.3,1
67011,52.0,2.05,0
67012,73.0,4.37,1
67013,65.0,3.35,1
67014,75.0,4.08,1
67015,81.0,4.07,1
67026,66.0,4.1,1
67027,78.0,4.04,1
67028,78.0,4.14,1
67030,80.0,4.39,1
67031,71.0,3.54,1
67038,66.0,3.56,1
67039,78.0,3.52,1
67040,72.0,3.57,1
67042,79.0,4.14,1
67043,74.0,4.06,1
67044,72.0,4.16,1
67058,46.0,1.54,0
67059,80.0,4.48,1
67060,65.0,2.34,0
67061,81.0,4.38,1
67062,76.0,4.1,1
67063,66.0,1.43,0
67064,72.0,4.32,1
67065,53.0,2.05,0
67074,71.0,4.07,1
67075,62.0,2.06,0
67076,81.0,4.36,1
67077,67.0,4.09,1
67078,78.0,4.2,1
67079,45.0,1.33,0
67080,74.0,4.16,1
67081,67.0,3.46,1
67082,71.0,4.1,1
67083,56.0,2.37,0
67088,54.0,2.45,0
67089,70.0,4.3,1
67090,76.0,3.51,1
67091,71.0,4.15,1
67092,67.0,4.5,1
67093,67.0,3.5,1
67094,69.0,3.46,1
67102,78.0,4.34,1
67103,73.0,3.36,1
67104,82.0,4.15,1
67105,71.0,4.17,1
67106,65.0,3.52,1
67107,90.0,3.43,1
67114,68.0,3.39,1
67115,72.0,4.07,1
67118,83.0,4.13,1
67119,49.0,1.39,0
67120,72.0,4.22,1
67130,76.0,3.56,1
67131,79.0,4.03,1
67132,70.0,4.32,1
67133,76.0,3.43,1
67134,67.0,4.04,1
67135,70.0,3.57,1
67136,78.0,3.25,1
67145,67.0,3.52,1
67146,54.0,2.01,0
67147,74.0,4.07,1
67148,82.0,4.17,1
67149,75.0,4.3,1
67151,76.0,4.32,1
67152,70.0,4.2,1
67153,72.0,4.15,1
67154,84.0,4.06,1
68238,68.0,4.15,1
68239,70.0,4.1,1
68240,67.0,4.15,1
68241,75.0,4.05,1
68242,54.0,2.35,0
68244,75.0,4.1,1
68252,69.0,4.1,1
68253,74.0,3.58,1
68254,83.0,4.08,1
68256,64.0,3.34,1
68298,68.0,4.17,1
68299,55.0,2.46,0
68301,76.0,4.05,1
68302,72.0,3.47,1
68303,67.0,2.1,0
68304,72.0,4.21,1
68305,68.0,4.16,1
68306,67.0,3.53,1
68307,74.0,3.51,1
68314,81.0,4.47,1
68315,70.0,3.36,1
68316,68.0,4.07,1
68317,67.0,3.39,1
68318,75.0,4.3,1
68319,56.0,2.4,0
68320,68.0,3.59,1
68321,76.0,3.53,1
68331,73.0,3.56,1
68332,72.0,3.48,1
68333,72.0,3.47,1
68334,53.0,2.0,0
68335,80.0,3.5,1
68341,38.0,1.46,0
68343,44.0,2.09,0
68344,86.0,4.13,1
68345,74.0,3.44,1
68346,51.0,1.5,0
68348,47.0,1.57,0
68349,68.0,4.2,1
68354,50.0,2.01,0
68355,75.0,4.55,1
68356,46.0,2.35,0
68358,58.0,2.06,0
68359,81.0,4.34,1
68360,64.0,4.1,1
68361,74.0,3.4,1
68362,56.0,1.55,0
68363,84.0,4.03,1
68370,74.0,4.25,1
68372,78.0,4.23,1
68373,67.0,4.0,1
68374,70.0,3.39,1
68375,74.0,4.03,1
68376,65.0,2.21,0
68377,79.0,4.13,1
68379,66.0,4.01,1
68381,71.0,3.49,1
68382,66.0,3.55,1
68383,70.0,4.15,1
68384,75.0,4.0,1
68385,66.0,4.09,1
68386,68.0,3.56,1
68388,79.0,4.11,1
68389,84.0,3.59,1
68390,77.0,4.3,1
68391,81.0,3.38,1
68392,52.0,2.06,0
68393,73.0,3.55,1
68394,77.0,4.2,1
68395,67.0,3.54,1
68400,88.0,4.23,1
68401,67.0,4.03,1
68402,77.0,3.52,1
68403,76.0,3.48,1
68404,68.0,3.44,1
68405,54.0,2.11,0
68409,72.0,4.19,1
68410,71.0,3.27,1
68411,75.0,4.06,1
68412,59.0,2.04,0
68413,81.0,4.39,1
68414,68.0,4.06,1
68419,68.0,3.32,1
68420,73.0,4.03,1
68422,81.0,4.05,1
68423,70.0,3.25,1
68424,93.0,4.25,1
68425,70.0,3.59,1
68426,74.0,4.06,1
68427,67.0,3.47,1
68433,50.0,2.08,0
68435,63.0,3.33,1
68436,77.0,3.44,1
68437,42.0,1.56,0
68438,77.0,4.43,1
68439,52.0,1.55,0
68440,75.0,4.37,1
68441,71.0,3.47,1
68447,57.0,2.17,0
68448,80.0,4.17,1
68449,63.0,3.53,1
68451,71.0,3.56,1
68452,52.0,2.16,0
68453,88.0,4.42,1
68459,57.0,1.54,0
68460,74.0,4.52,1
68461,67.0,3.39,1
68462,73.0,4.25,1
68463,58.0,3.05,1
68464,72.0,4.32,1
68465,84.0,4.11,1
68466,65.0,3.55,1
68467,44.0,2.03,0
68468,80.0,4.33,1
68479,43.0,1.49,0
68480,75.0,4.19,1
68481,78.0,4.04,1
68482,67.0,4.12,1
68483,81.0,4.04,1
68484,71.0,3.4,1
68485,54.0,2.03,0
68524,75.0,3.33,1
68526,80.0,3.38,1
68527,48.0,2.15,0
68528,92.0,4.21,1
68529,71.0,3.28,1
68530,43.0,1.49,0
68540,75.0,3.35,1
68541,76.0,4.01,1
68542,81.0,3.3,1
68543,77.0,3.28,1
68544,66.0,3.4,1
68545,83.0,4.16,1
68546,74.0,4.09,1
68547,76.0,4.01,1
68557,75.0,3.22,1
68558,67.0,3.42,1
68559,69.0,4.09,1
68560,79.0,3.46,1
68561,75.0,3.35,1
68562,53.0,1.57,0
68572,76.0,3.42,1
68573,74.0,4.18,1
68574,77.0,3.46,1
68575,70.0,3.21,1
68576,79.0,4.2,1
68577,75.0,4.03,1
68578,75.0,3.23,1
68579,72.0,4.11,1
68580,73.0,4.24,1
68581,70.0,3.56,1
68582,70.0,4.11,1
68606,64.0,4.0,1
68607,80.0,3.37,1
68608,75.0,3.33,1
68609,65.0,3.54,1
68610,72.0,3.47,1
68611,75.0,3.55,1
68625,66.0,3.47,1
68626,80.0,4.07,1
68627,60.0,2.14,0
68628,72.0,4.44,1
68629,69.0,3.36,1
68630,78.0,4.09,1
68631,55.0,2.12,0
68632,72.0,4.29,1
68633,77.0,4.13,1
68634,62.0,3.45,1
68666,73.0,4.13,1
68667,66.0,3.44,1
68668,78.0,4.29,1
68669,63.0,2.14,0
68670,78.0,4.37,1
68671,49.0,1.48,0
68672,74.0,4.55,1
68673,74.0,3.38,1
68701,71.0,4.17,1
68702,70.0,3.28,1
68703,76.0,3.53,1
68704,67.0,3.51,1
68705,65.0,2.48,0
68706,69.0,4.1,1
68707,74.0,4.09,1
68722,45.0,2.06,0
68723,80.0,4.03,1
68724,46.0,2.15,0
68725,84.0,3.57,1
68726,52.0,1.55,0
68727,68.0,4.07,1
68728,79.0,3.01,1
68729,78.0,4.11,1
68741,64.0,2.46,0
68742,75.0,4.12,1
68743,64.0,3.55,1
68744,87.0,3.44,1
68745,78.0,3.45,1
68747,54.0,2.21,0
68748,79.0,4.19,1
68749,53.0,1.53,0
68750,84.0,4.35,1
68751,64.0,4.1,1
68774,86.0,4.2,1
68775,53.0,2.13,0
68776,82.0,4.29,1
68777,65.0,3.17,1
68778,77.0,3.43,1
68779,51.0,2.34,0
68801,71.0,3.56,1
68802,76.0,3.57,1
68803,72.0,4.08,1
68804,70.0,3.53,1
68806,50.0,2.05,0
68823,84.0,3.35,1
68824,67.0,4.01,1
68825,68.0,3.58,1
68826,79.0,3.58,1
68834,75.0,3.56,1
68835,74.0,3.45,1
68836,66.0,4.07,1
68837,69.0,3.3,1
68838,71.0,3.42,1
68846,85.0,3.41,1
68847,66.0,3.33,1
68849,78.0,3.5,1
68850,67.0,3.38,1
68851,69.0,3.5,1
68852,70.0,4.1,1
68866,75.0,4.21,1
68867,54.0,1.44,0
68868,74.0,3.53,1
68869,71.0,3.55,1
68870,73.0,3.54,1
68871,78.0,4.17,1
68872,66.0,3.29,1
68873,75.0,4.03,1
68875,73.0,4.06,1
68876,77.0,3.54,1
68897,75.0,4.04,1
68898,75.0,4.15,1
68899,70.0,3.3,1
68900,79.0,3.36,1
68901,66.0,4.08,1
68902,73.0,4.15,1
68915,73.0,4.3,1
68916,75.0,4.08,1
68917,69.0,3.45,1
68918,77.0,4.28,1
68919,70.0,4.15,1
68920,67.0,3.47,1
68921,76.0,4.15,1
68922,64.0,3.56,1
68923,71.0,4.14,1
68924,65.0,3.57,1
68944,70.0,3.56,1
68945,76.0,3.28,1
68946,79.0,4.15,1
68947,82.0,4.21,1
68948,69.0,4.11,1
68949,80.0,3.49,1
68950,78.0,4.05,1
68951,71.0,4.38,1
68960,76.0,4.3,1
68962,76.0,4.04,1
68963,63.0,3.34,1
68964,84.0,4.3,1
68965,73.0,4.08,1
68966,67.0,4.19,1
68967,78.0,3.54,1
68968,79.0,4.34,1
68979,75.0,4.02,1
68980,76.0,4.15,1
68981,71.0,4.26,1
68982,73.0,4.03,1
68983,78.0,4.0,1
68984,71.0,4.03,1
68985,66.0,4.05,1
68987,80.0,4.14,1
68988,75.0,4.04,1
71180,61.0,2.28,0
71181,79.0,4.4,1
71185,73.0,4.23,1
71187,74.0,3.53,1
71188,50.0,1.53,0
71199,51.0,2.45,0
71201,70.0,3.5,1
71202,81.0,4.05,1
71203,85.0,4.26,1
71204,49.0,2.1,0
71205,83.0,4.21,1
71206,39.0,1.51,0
71209,75.0,4.32,1
71210,75.0,3.51,1
71212,79.0,3.43,1
71234,48.0,2.5,0
71235,75.0,4.48,1
71236,71.0,3.16,1
71237,75.0,4.36,1
71238,80.0,4.02,1
71239,81.0,4.19,1
71241,72.0,4.15,1
71243,67.0,4.03,1
71244,79.0,3.43,1
71245,70.0,3.52,1
71246,80.0,4.16,1
71268,79.0,2.57,1
71269,73.0,4.0,1
71270,44.0,2.1,0
71271,81.0,4.2,1
71272,53.0,2.55,0
71273,85.0,4.3,1
71274,52.0,2.0,0
71275,82.0,3.25,1
71276,73.0,4.1,1
71279,47.0,2.06,0
71332,76.0,4.2,1
71333,65.0,4.15,1
71334,74.0,4.2,1
71335,70.0,3.31,1
71336,81.0,4.25,1
71337,48.0,2.05,0
71338,75.0,4.27,1
71339,72.0,3.0,1
71340,67.0,4.11,1
71341,74.0,4.11,1
71342,80.0,3.55,1
71355,81.0,4.05,1
71356,70.0,3.45,1
71357,70.0,4.19,1
71358,47.0,2.15,0
71359,85.0,4.33,1
71360,70.0,3.31,1
71361,70.0,4.04,1
71362,80.0,4.4,1
71378,57.0,2.15,0
71379,75.0,4.39,1
71380,68.0,4.1,1
71381,75.0,4.26,1
71382,72.0,3.54,1
71383,74.0,4.0,1
71384,64.0,4.09,1
71385,82.0,4.04,1
71386,57.0,2.05,0
71387,71.0,4.43,1
71388,71.0,3.53,1
71410,75.0,4.0,1
71411,71.0,3.58,1
71412,82.0,3.59,1
71413,73.0,3.54,1
71414,70.0,4.16,1
71415,83.0,3.54,1
71416,76.0,4.04,1
71435,76.0,3.58,1
71436,75.0,3.57,1
71437,65.0,3.38,1
71438,75.0,4.19,1
71439,71.0,3.47,1
71440,83.0,4.15,1
71441,68.0,4.01,1
71442,69.0,4.05,1
71443,66.0,3.36,1
71444,76.0,4.12,1
71445,56.0,2.0,0
71446,88.0,4.35,1
71447,77.0,3.49,1
71464,78.0,4.18,1
71465,66.0,3.25,1
71466,77.0,4.1,1
71467,77.0,4.2,1
71468,77.0,3.55,1
71469,67.0,3.5,1
71470,74.0,3.17,1
71471,70.0,4.3,1
71473,74.0,4.34,1
71474,70.0,3.59,1
71475,72.0,3.52,1
71476,77.0,4.08,1
71501,76.0,3.5,1
71502,91.0,4.1,1
71503,74.0,4.25,1
71504,76.0,3.28,1
71505,45.0,2.15,0
71506,77.0,4.3,1
71509,73.0,4.13,1
71510,78.0,4.12,1
937929,92.0,3.56,1
937930,80.0,4.37,1
937932,63.0,1.43,0
937935,86.0,4.23,1
937936,49.0,1.59,0
937937,86.0,4.41,1
937938,57.0,1.44,0
937939,90.0,4.42,1
938001,85.0,3.54,1
938002,84.0,4.25,1
938003,87.0,3.48,1
938004,48.0,1.51,0
938010,94.0,4.12,1
938011,69.0,1.42,0
938012,79.0,4.28,1
938066,88.0,4.4,1
938068,86.0,4.41,1
938069,64.0,2.16,0
938070,86.0,4.45,1
938071,64.0,1.55,0
938072,89.0,4.31,1
938129,82.0,4.6,1
938130,68.0,2.17,0
938131,86.0,4.52,1
938132,60.0,1.44,0
938133,109.0,4.46,1
938134,56.0,1.42,0
938135,84.0,4.33,1
938136,54.0,1.5,0
938183,52.0,1.41,0
938184,88.0,4.43,1
938185,59.0,2.1,0
938186,87.0,4.43,1
938187,57.0,1.53,0
938188,95.0,4.41,1
938233,69.0,1.5,0
938234,83.0,4.45,1
938235,82.0,3.46,1
938236,77.0,4.14,1
938237,83.0,4.14,1
938238,66.0,2.28,0
938239,81.0,4.44,1
938302,81.0,4.12,1
938303,57.0,2.04,0
938304,84.0,4.44,1
938305,48.0,2.13,0
938306,93.0,4.23,1
938307,57.0,1.41,0
938308,82.0,4.32,1
938389,54.0,1.45,0
938390,89.0,4.29,1
938391,61.0,1.49,0
938392,81.0,4.36,1
938393,78.0,3.37,1
938394,50.0,1.56,0
938395,92.0,4.25,1
938396,56.0,1.52,0
938454,71.0,3.32,1
938455,59.0,2.2,0
938457,60.0,1.52,0
938458,79.0,4.25,1
938459,84.0,3.38,1
938460,77.0,4.22,1
938511,82.0,3.56,1
938512,75.0,3.59,1
938513,58.0,2.47,0
938514,93.0,4.28,1
938515,51.0,1.52,0
938516,84.0,4.37,1
938517,76.0,2.57,1
938565,81.0,4.49,1
938566,81.0,4.25,1
938567,77.0,4.0,1
938568,69.0,2.03,0
938569,89.0,4.5,1
938617,55.0,1.58,0
938618,93.0,4.23,1
938619,49.0,1.52,0
938620,93.0,4.32,1
938621,61.0,1.44,0
938622,92.0,4.34,1
938657,51.0,1.49,0
938658,87.0,4.38,1
938659,55.0,2.13,0
938660,53.0,1.56,0
938661,89.0,4.3,1
938662,51.0,1.33,0
938663,78.0,4.59,1
938695,54.0,1.46,0
938696,90.0,4.34,1
938697,69.0,3.39,1
938698,58.0,2.14,0
938699,86.0,4.44,1
938700,69.0,3.43,1
938701,63.0,1.46,0
938739,81.0,4.06,1
938740,58.0,2.05,0
938741,81.0,4.26,1
938742,81.0,3.22,1
938743,85.0,4.06,1
938744,85.0,4.1,1
938745,55.0,1.48,0
938746,94.0,4.33,1
938794,85.0,4.12,1
938795,54.0,1.37,0
938796,91.0,4.32,1
938797,71.0,2.05,0
938798,95.0,4.28,1
938799,57.0,1.51,0
938800,92.0,4.32,1
938849,82.0,4.3,1
938850,69.0,2.13,0
938851,89.0,4.32,1
938852,61.0,1.5,0
938853,89.0,4.48,1
938854,45.0,1.47,0
938855,90.0,4.52,1
938894,90.0,4.29,1
938895,70.0,1.56,0
938896,88.0,4.4,1
938897,58.0,1.53,0
938898,89.0,4.24,1
938899,57.0,1.53,0
938900,84.0,4.44,1
938949,74.0,3.1,1
938950,60.0,2.42,0
938951,87.0,4.23,1
938952,52.0,1.48,0
938953,91.0,4.42,1
938954,52.0,1.43,0
938955,87.0,4.34,1
939000,57.0,1.48,0
939001,81.0,4.43,1
939002,54.0,2.07,0
939003,82.0,4.34,1
939004,92.0,3.12,1
939005,78.0,4.23,1
939021,89.0,4.03,1
939022,52.0,1.39,0
939023,93.0,4.59,1
939024,58.0,1.53,0
939025,105.0,4.4,1
939026,52.0,1.55,0
939027,90.0,4.43,1
